0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.588057	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	25.8097	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	470.562	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	647.815	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	2184.41	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	2616.46	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	8875.33	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	9750.37	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	10608	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	11606.2	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14878.3	
